,Aggregator,Amount,Crop,Date,Market_Real,Price,Quantity_Real,Av_Rate,Total_Quantity,Deviation,Max_Deviation,STD,D/Av,D/STD,Deviation_Factor,STD/Av,Flag,Compute
370,4478,1200.0,4,2017-11-03,22,10.0,120.0,11.636281641,3437.0,1.63628164097,5.86371835903,2.17718455363,0.140618944389,0.751558538407,0.105683368317,0.187103115996,5,1
371,4478,1575.0,4,2017-11-03,22,10.5,150.0,11.636281641,3437.0,1.13628164097,5.86371835903,2.17718455363,0.0976498916085,0.52190414408,0.0509638830994,0.187103115996,5,1
372,4478,1122.0,4,2017-11-03,22,11.0,102.0,11.636281641,3437.0,0.636281640966,5.86371835903,2.17718455363,0.0546808388279,0.292249749754,0.0159804614638,0.187103115996,5,1
373,4478,1100.0,4,2017-11-03,22,10.0,110.0,11.636281641,3437.0,1.63628164097,5.86371835903,2.17718455363,0.140618944389,0.751558538407,0.105683368317,0.187103115996,5,1
374,4478,1701.0,4,2017-11-03,22,10.5,162.0,11.636281641,3437.0,1.13628164097,5.86371835903,2.17718455363,0.0976498916085,0.52190414408,0.0509638830994,0.187103115996,5,1
375,4478,385.0,4,2017-11-03,22,11.0,35.0,11.636281641,3437.0,0.636281640966,5.86371835903,2.17718455363,0.0546808388279,0.292249749754,0.0159804614638,0.187103115996,5,1
376,4478,404.25,4,2017-11-03,22,10.5,38.5,11.636281641,3437.0,1.13628164097,5.86371835903,2.17718455363,0.0976498916085,0.52190414408,0.0509638830994,0.187103115996,5,1
377,4478,661.5,4,2017-11-03,22,10.5,63.0,11.636281641,3437.0,1.13628164097,5.86371835903,2.17718455363,0.0976498916085,0.52190414408,0.0509638830994,0.187103115996,5,1
378,4478,1020.0,4,2017-11-03,22,10.0,102.0,11.636281641,3437.0,1.63628164097,5.86371835903,2.17718455363,0.140618944389,0.751558538407,0.105683368317,0.187103115996,5,1
379,4478,892.5,4,2017-11-03,22,10.5,85.0,11.636281641,3437.0,1.13628164097,5.86371835903,2.17718455363,0.0976498916085,0.52190414408,0.0509638830994,0.187103115996,5,1
380,4478,1331.0,4,2017-11-03,22,11.0,121.0,11.636281641,3437.0,0.636281640966,5.86371835903,2.17718455363,0.0546808388279,0.292249749754,0.0159804614638,0.187103115996,5,1
381,4478,866.25,4,2017-11-03,22,10.5,82.5,11.636281641,3437.0,1.13628164097,5.86371835903,2.17718455363,0.0976498916085,0.52190414408,0.0509638830994,0.187103115996,5,1
382,4478,1330.0,4,2017-11-03,22,10.0,133.0,11.636281641,3437.0,1.63628164097,5.86371835903,2.17718455363,0.140618944389,0.751558538407,0.105683368317,0.187103115996,5,1
383,4478,946.0,4,2017-11-03,22,11.0,86.0,11.636281641,3437.0,0.636281640966,5.86371835903,2.17718455363,0.0546808388279,0.292249749754,0.0159804614638,0.187103115996,5,1
384,4478,410.0,4,2017-11-03,22,10.0,41.0,11.636281641,3437.0,1.63628164097,5.86371835903,2.17718455363,0.140618944389,0.751558538407,0.105683368317,0.187103115996,5,1
385,4478,1680.0,4,2017-11-03,22,10.5,160.0,11.636281641,3437.0,1.13628164097,5.86371835903,2.17718455363,0.0976498916085,0.52190414408,0.0509638830994,0.187103115996,5,1
386,4478,407.0,4,2017-11-03,22,11.0,37.0,11.636281641,3437.0,0.636281640966,5.86371835903,2.17718455363,0.0546808388279,0.292249749754,0.0159804614638,0.187103115996,5,1
387,4478,626.4,4,2017-11-03,22,10.8,58.0,11.636281641,3437.0,0.836281640966,5.86371835903,2.17718455363,0.0718684599401,0.384111507484,0.0276055024882,0.187103115996,5,1
388,4478,891.0,4,2017-11-03,22,11.0,81.0,11.636281641,3437.0,0.636281640966,5.86371835903,2.17718455363,0.0546808388279,0.292249749754,0.0159804614638,0.187103115996,5,1
389,4478,340.0,4,2017-11-03,22,10.0,34.0,11.636281641,3437.0,1.63628164097,5.86371835903,2.17718455363,0.140618944389,0.751558538407,0.105683368317,0.187103115996,5,1
390,4478,420.0,4,2017-11-03,22,10.0,42.0,11.636281641,3437.0,1.63628164097,5.86371835903,2.17718455363,0.140618944389,0.751558538407,0.105683368317,0.187103115996,5,1
391,4478,619.5,4,2017-11-03,22,10.5,59.0,11.636281641,3437.0,1.13628164097,5.86371835903,2.17718455363,0.0976498916085,0.52190414408,0.0509638830994,0.187103115996,5,1
392,4478,450.0,5,2017-11-03,22,18.0,25.0,18.0,67.0,0.0,0.0,0.0,0.0,,,0.0,1,1
393,4478,756.0,5,2017-11-03,22,18.0,42.0,18.0,67.0,0.0,0.0,0.0,0.0,,,0.0,1,1
394,4129,3680.0,4,2017-11-03,23,20.0,184.0,21.3352498894,2261.0,1.33524988943,2.66475011057,1.52900319386,0.0625842160907,0.873281295154,0.0546536252839,0.0716655863786,5,1
395,4129,4620.0,4,2017-11-03,23,20.0,231.0,21.3352498894,2261.0,1.33524988943,2.66475011057,1.52900319386,0.0625842160907,0.873281295154,0.0546536252839,0.0716655863786,5,1
396,4129,4340.0,4,2017-11-03,23,20.0,217.0,21.3352498894,2261.0,1.33524988943,2.66475011057,1.52900319386,0.0625842160907,0.873281295154,0.0546536252839,0.0716655863786,5,1
397,4129,1740.0,4,2017-11-03,23,20.0,87.0,21.3352498894,2261.0,1.33524988943,2.66475011057,1.52900319386,0.0625842160907,0.873281295154,0.0546536252839,0.0716655863786,5,1
398,4129,5780.0,4,2017-11-03,23,20.0,289.0,21.3352498894,2261.0,1.33524988943,2.66475011057,1.52900319386,0.0625842160907,0.873281295154,0.0546536252839,0.0716655863786,5,1
399,4129,3880.0,4,2017-11-03,23,20.0,194.0,21.3352498894,2261.0,1.33524988943,2.66475011057,1.52900319386,0.0625842160907,0.873281295154,0.0546536252839,0.0716655863786,5,1
400,4130,6912.0,4,2017-11-03,23,24.0,288.0,21.3352498894,2261.0,2.66475011057,2.66475011057,1.52900319386,0.124898940691,1.74280218725,0.217674147022,0.0716655863786,5,1
401,4130,7475.0,4,2017-11-03,23,23.0,325.0,21.3352498894,2261.0,1.66475011057,2.66475011057,1.52900319386,0.0780281514957,1.08878131665,0.0849555935211,0.0716655863786,5,1
402,4130,9812.0,4,2017-11-03,23,22.0,446.0,21.3352498894,2261.0,0.664750110571,2.66475011057,1.52900319386,0.0311573623002,0.434760446047,0.0135459887313,0.0716655863786,5,1
403,4162,1794.0,4,2017-11-03,28,26.0,69.0,26.0,69.0,0.0,0.0,0.0,0.0,,,0.0,1,1
404,4162,2288.0,4,2017-11-03,29,26.0,88.0,26.0,276.0,0.0,0.0,0.0,0.0,,,0.0,1,1
405,4162,1664.0,4,2017-11-03,29,26.0,64.0,26.0,276.0,0.0,0.0,0.0,0.0,,,0.0,1,1
406,4162,3224.0,4,2017-11-03,29,26.0,124.0,26.0,276.0,0.0,0.0,0.0,0.0,,,0.0,1,1
407,4162,1344.0,4,2017-11-03,30,28.0,48.0,28.0,232.0,0.0,0.0,0.0,0.0,,,0.0,1,1
408,4162,5152.0,4,2017-11-03,30,28.0,184.0,28.0,232.0,0.0,0.0,0.0,0.0,,,0.0,1,1
409,4482,5680.0,4,2017-11-03,57,20.0,284.0,20.0,1323.0,0.0,0.0,0.0,0.0,,,0.0,1,1
410,4482,6200.0,4,2017-11-03,57,20.0,310.0,20.0,1323.0,0.0,0.0,0.0,0.0,,,0.0,1,1
411,4482,3680.0,4,2017-11-03,57,20.0,184.0,20.0,1323.0,0.0,0.0,0.0,0.0,,,0.0,1,1
412,4482,4200.0,4,2017-11-03,57,20.0,210.0,20.0,1323.0,0.0,0.0,0.0,0.0,,,0.0,1,1
413,4482,6200.0,4,2017-11-03,57,20.0,310.0,20.0,1323.0,0.0,0.0,0.0,0.0,,,0.0,1,1
414,4482,500.0,4,2017-11-03,57,20.0,25.0,20.0,1323.0,0.0,0.0,0.0,0.0,,,0.0,1,1
415,4482,2750.0,5,2017-11-03,57,25.0,110.0,25.0,110.0,0.0,0.0,0.0,0.0,,,0.0,1,1
416,3917,15184.0,4,2017-11-03,60,26.0,584.0,25.1801925722,1454.0,0.819807427785,6.18019257221,1.40268693475,0.0325576313777,0.584455025192,0.019028471267,0.0557059653427,5,1
417,3917,5250.0,4,2017-11-03,60,25.0,210.0,25.1801925722,1454.0,0.180192572215,6.18019257221,1.40268693475,0.0071561236753,0.128462430034,0.000919293036951,0.0557059653427,5,1
418,3917,2600.0,4,2017-11-03,60,25.0,104.0,25.1801925722,1454.0,0.180192572215,6.18019257221,1.40268693475,0.0071561236753,0.128462430034,0.000919293036951,0.0557059653427,5,1
419,3917,5200.0,4,2017-11-03,60,25.0,208.0,25.1801925722,1454.0,0.180192572215,6.18019257221,1.40268693475,0.0071561236753,0.128462430034,0.000919293036951,0.0557059653427,5,1
420,3917,5725.0,4,2017-11-03,60,25.0,229.0,25.1801925722,1454.0,0.180192572215,6.18019257221,1.40268693475,0.0071561236753,0.128462430034,0.000919293036951,0.0557059653427,5,1
421,3917,1456.0,4,2017-11-03,60,26.0,56.0,25.1801925722,1454.0,0.819807427785,6.18019257221,1.40268693475,0.0325576313777,0.584455025192,0.019028471267,0.0557059653427,5,1
422,4504,1197.0,4,2017-11-03,60,19.0,63.0,25.1801925722,1454.0,6.18019257221,6.18019257221,1.40268693475,0.245438653993,4.40596716139,1.08139464963,0.0557059653427,5,1
423,3917,4374.0,3,2017-11-03,63,18.0,243.0,18.0,243.0,0.0,0.0,0.0,0.0,,,0.0,1,1
424,3917,8280.0,4,2017-11-03,63,24.0,345.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
425,3917,7429.0,4,2017-11-03,63,23.0,323.0,24.4806635786,9283.0,1.48066357858,4.48066357858,1.17238132985,0.0604829837979,1.26295390491,0.0763872205683,0.047890096038,5,1
426,3917,6000.0,4,2017-11-03,63,24.0,250.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
427,3917,14075.0,4,2017-11-03,63,25.0,563.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
428,3917,15575.0,4,2017-11-03,63,25.0,623.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
429,3917,3072.0,4,2017-11-03,63,24.0,128.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
430,3917,7450.0,4,2017-11-03,63,25.0,298.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
431,3917,4400.0,4,2017-11-03,63,25.0,176.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
432,3917,5200.0,4,2017-11-03,63,25.0,208.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
433,3917,4625.0,4,2017-11-03,63,25.0,185.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
434,3917,3650.0,4,2017-11-03,63,25.0,146.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
435,3917,8650.0,4,2017-11-03,63,25.0,346.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
436,3917,3900.0,4,2017-11-03,63,25.0,156.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
437,3917,3650.0,4,2017-11-03,63,25.0,146.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
438,3917,6150.0,4,2017-11-03,63,25.0,246.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
439,3917,4725.0,4,2017-11-03,63,25.0,189.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
440,3917,4400.0,4,2017-11-03,63,25.0,176.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
441,3917,8625.0,4,2017-11-03,63,25.0,345.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
442,3917,6984.0,4,2017-11-03,63,24.0,291.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
443,3917,920.0,4,2017-11-03,63,20.0,46.0,24.4806635786,9283.0,4.48066357858,4.48066357858,1.17238132985,0.183028681563,3.82184828817,0.69950785332,0.047890096038,5,1
444,3917,2496.0,4,2017-11-03,63,24.0,104.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
445,3917,2064.0,4,2017-11-03,63,24.0,86.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
446,3917,2664.0,4,2017-11-03,63,24.0,111.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
447,3917,2900.0,4,2017-11-03,63,25.0,116.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
448,3917,9074.0,4,2017-11-03,63,26.0,349.0,24.4806635786,9283.0,1.51933642142,4.48066357858,1.17238132985,0.0620627139676,1.29594047835,0.0804295832268,0.047890096038,5,1
449,3917,10374.0,4,2017-11-03,63,26.0,399.0,24.4806635786,9283.0,1.51933642142,4.48066357858,1.17238132985,0.0620627139676,1.29594047835,0.0804295832268,0.047890096038,5,1
450,3917,4400.0,4,2017-11-03,63,25.0,176.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
451,3917,4725.0,4,2017-11-03,63,25.0,189.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
452,3917,5900.0,4,2017-11-03,63,25.0,236.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
453,3917,19950.0,4,2017-11-03,63,25.0,798.0,24.4806635786,9283.0,0.519336421415,4.48066357858,1.17238132985,0.0212141480458,0.442975683928,0.00939735173953,0.047890096038,5,1
454,3917,12098.0,4,2017-11-03,63,23.0,526.0,24.4806635786,9283.0,1.48066357858,4.48066357858,1.17238132985,0.0604829837979,1.26295390491,0.0763872205683,0.047890096038,5,1
455,3917,5260.0,4,2017-11-03,63,20.0,263.0,24.4806635786,9283.0,4.48066357858,4.48066357858,1.17238132985,0.183028681563,3.82184828817,0.69950785332,0.047890096038,5,1
456,3917,1869.0,4,2017-11-03,63,21.0,89.0,24.4806635786,9283.0,3.48066357858,4.48066357858,1.17238132985,0.142180115642,2.96888349375,0.422116198468,0.047890096038,5,1
457,3917,4296.0,4,2017-11-03,63,24.0,179.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
458,3917,3984.0,4,2017-11-03,63,24.0,166.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
459,3917,5040.0,4,2017-11-03,63,24.0,210.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
460,4795,2400.0,4,2017-11-03,63,24.0,100.0,24.4806635786,9283.0,0.480663578585,4.48066357858,1.17238132985,0.019634417876,0.409989110493,0.00804989752004,0.047890096038,5,1
461,4798,2090.0,4,2017-11-03,117,19.0,110.0,21.0909090909,495.0,2.09090909091,2.09090909091,1.54456302271,0.0991379310345,1.35372209496,0.13420520769,0.0732335915941,5,1
462,4798,1140.0,4,2017-11-03,117,19.0,60.0,21.0909090909,495.0,2.09090909091,2.09090909091,1.54456302271,0.0991379310345,1.35372209496,0.13420520769,0.0732335915941,5,1
463,4800,1380.0,4,2017-11-03,117,23.0,60.0,21.0909090909,495.0,1.90909090909,2.09090909091,1.54456302271,0.0905172413793,1.23600713018,0.111879955749,0.0732335915941,5,1
464,4801,1980.0,4,2017-11-03,117,22.0,90.0,21.0909090909,495.0,0.909090909091,2.09090909091,1.54456302271,0.0431034482759,0.588574823897,0.0253696044783,0.0732335915941,5,1
465,4801,1870.0,4,2017-11-03,117,22.0,85.0,21.0909090909,495.0,0.909090909091,2.09090909091,1.54456302271,0.0431034482759,0.588574823897,0.0253696044783,0.0732335915941,5,1
466,4801,1980.0,4,2017-11-03,117,22.0,90.0,21.0909090909,495.0,0.909090909091,2.09090909091,1.54456302271,0.0431034482759,0.588574823897,0.0253696044783,0.0732335915941,5,1
467,4799,1560.0,5,2017-11-03,117,24.0,65.0,24.0,206.0,0.0,0.0,0.0,0.0,,,0.0,1,1
468,4799,1560.0,5,2017-11-03,117,24.0,65.0,24.0,206.0,0.0,0.0,0.0,0.0,,,0.0,1,1
469,4799,1824.0,5,2017-11-03,117,24.0,76.0,24.0,206.0,0.0,0.0,0.0,0.0,,,0.0,1,1
470,4802,24928.0,4,2017-11-03,121,16.0,1558.0,16.0,1558.0,0.0,0.0,0.0,0.0,,,0.0,1,1
471,4805,6090.0,4,2017-11-03,122,42.0,145.0,39.3333333333,435.0,2.66666666667,26.3333333333,8.37987005998,0.0677966101695,0.31822291367,0.0215744348251,0.213047543898,5,1
472,4805,7770.0,4,2017-11-03,122,42.0,185.0,39.3333333333,435.0,2.66666666667,26.3333333333,8.37987005998,0.0677966101695,0.31822291367,0.0215744348251,0.213047543898,5,1
473,4805,2730.0,4,2017-11-03,122,42.0,65.0,39.3333333333,435.0,2.66666666667,26.3333333333,8.37987005998,0.0677966101695,0.31822291367,0.0215744348251,0.213047543898,5,1
474,4805,520.0,4,2017-11-03,122,13.0,40.0,39.3333333333,435.0,26.3333333333,26.3333333333,8.37987005998,0.669491525424,3.14245127249,2.10384449599,0.213047543898,5,1
475,4805,1500.0,4,2017-11-03,124,12.0,125.0,13.1059850374,802.0,1.10598503741,1.10598503741,0.637552278254,0.084387784226,1.73473623282,0.146390546905,0.048645887847,1,1
476,4805,2940.0,4,2017-11-03,124,14.0,210.0,13.1059850374,802.0,0.894014962594,1.10598503741,0.637552278254,0.0682142517363,1.40226141932,0.0956542134574,0.048645887847,1,1
477,4805,3185.0,4,2017-11-03,124,13.0,245.0,13.1059850374,802.0,0.105985037406,1.10598503741,0.637552278254,0.00808676624489,0.166237406753,0.00134432304957,0.048645887847,1,1
478,4805,2886.0,4,2017-11-03,124,13.0,222.0,13.1059850374,802.0,0.105985037406,1.10598503741,0.637552278254,0.00808676624489,0.166237406753,0.00134432304957,0.048645887847,1,1
479,4804,10800.0,4,2017-11-03,125,12.0,900.0,12.0227272727,8800.0,0.0227272727273,2.02272727273,1.20583121772,0.00189035916824,0.0188478058897,3.56291226649e-05,0.100295980302,5,1
480,4804,13200.0,4,2017-11-03,125,12.0,1100.0,12.0227272727,8800.0,0.0227272727273,2.02272727273,1.20583121772,0.00189035916824,0.0188478058897,3.56291226649e-05,0.100295980302,5,1
481,4804,6000.0,4,2017-11-03,125,10.0,600.0,12.0227272727,8800.0,2.02272727273,2.02272727273,1.20583121772,0.168241965974,1.67745472418,0.282218280628,0.100295980302,5,1
482,4804,4800.0,4,2017-11-03,125,12.0,400.0,12.0227272727,8800.0,0.0227272727273,2.02272727273,1.20583121772,0.00189035916824,0.0188478058897,3.56291226649e-05,0.100295980302,5,1
483,4804,6600.0,4,2017-11-03,125,11.0,600.0,12.0227272727,8800.0,1.02272727273,2.02272727273,1.20583121772,0.0850661625709,0.848151265037,0.0721489733963,0.100295980302,5,1
484,4804,18200.0,4,2017-11-03,125,13.0,1400.0,12.0227272727,8800.0,0.977272727273,2.02272727273,1.20583121772,0.0812854442344,0.810455653257,0.0658782478073,0.100295980302,5,1
485,4804,9600.0,4,2017-11-03,125,12.0,800.0,12.0227272727,8800.0,0.0227272727273,2.02272727273,1.20583121772,0.00189035916824,0.0188478058897,3.56291226649e-05,0.100295980302,5,1
486,4804,16800.0,4,2017-11-03,125,14.0,1200.0,12.0227272727,8800.0,1.97727272727,2.02272727273,1.20583121772,0.164461247637,1.6397591124,0.26967682945,0.100295980302,5,1
487,4804,4000.0,4,2017-11-03,125,10.0,400.0,12.0227272727,8800.0,2.02272727273,2.02272727273,1.20583121772,0.168241965974,1.67745472418,0.282218280628,0.100295980302,5,1
488,4804,10800.0,4,2017-11-03,125,12.0,900.0,12.0227272727,8800.0,0.0227272727273,2.02272727273,1.20583121772,0.00189035916824,0.0188478058897,3.56291226649e-05,0.100295980302,5,1
489,4804,3000.0,4,2017-11-03,125,10.0,300.0,12.0227272727,8800.0,2.02272727273,2.02272727273,1.20583121772,0.168241965974,1.67745472418,0.282218280628,0.100295980302,5,1
490,4804,2000.0,4,2017-11-03,125,10.0,200.0,12.0227272727,8800.0,2.02272727273,2.02272727273,1.20583121772,0.168241965974,1.67745472418,0.282218280628,0.100295980302,5,1
491,4815,2750.0,4,2017-11-03,128,55.0,50.0,23.1118881119,715.0,31.8881118881,31.8881118881,8.90517638035,1.37972768533,3.58085124046,4.9405995935,0.385307177728,5,1
492,4815,1250.0,4,2017-11-03,128,25.0,50.0,23.1118881119,715.0,1.88811188811,31.8881118881,8.90517638035,0.0816944024206,0.212024086606,0.0173211810541,0.385307177728,5,1
493,4815,1125.0,4,2017-11-03,128,25.0,45.0,23.1118881119,715.0,1.88811188811,31.8881118881,8.90517638035,0.0816944024206,0.212024086606,0.0173211810541,0.385307177728,5,1
494,4817,2800.0,4,2017-11-03,128,20.0,140.0,23.1118881119,715.0,3.11188811189,31.8881118881,8.90517638035,0.134644478064,0.349447105703,0.0470511231582,0.385307177728,5,1
495,4817,2400.0,4,2017-11-03,128,20.0,120.0,23.1118881119,715.0,3.11188811189,31.8881118881,8.90517638035,0.134644478064,0.349447105703,0.0470511231582,0.385307177728,5,1
496,4817,6200.0,4,2017-11-03,128,20.0,310.0,23.1118881119,715.0,3.11188811189,31.8881118881,8.90517638035,0.134644478064,0.349447105703,0.0470511231582,0.385307177728,5,1
497,4846,9800.0,4,2017-11-03,134,14.0,700.0,13.7045454545,4400.0,0.295454545455,1.70454545455,0.799987086673,0.0215588723051,0.369324143323,0.0079622120451,0.0583738504371,1,1
498,4846,9100.0,4,2017-11-03,134,13.0,700.0,13.7045454545,4400.0,0.704545454545,1.70454545455,0.799987086673,0.0514096185738,0.880696034077,0.0452762471914,0.0583738504371,1,1
499,4846,9800.0,4,2017-11-03,134,14.0,700.0,13.7045454545,4400.0,0.295454545455,1.70454545455,0.799987086673,0.0215588723051,0.369324143323,0.0079622120451,0.0583738504371,1,1
500,4846,3500.0,4,2017-11-03,134,14.0,250.0,13.7045454545,4400.0,0.295454545455,1.70454545455,0.799987086673,0.0215588723051,0.369324143323,0.0079622120451,0.0583738504371,1,1
501,4846,7500.0,4,2017-11-03,134,15.0,500.0,13.7045454545,4400.0,1.29545454545,1.70454545455,0.799987086673,0.0945273631841,1.61934432072,0.153072348725,0.0583738504371,1,1
502,4846,2400.0,4,2017-11-03,134,12.0,200.0,13.7045454545,4400.0,1.70454545455,1.70454545455,0.799987086673,0.124378109453,2.13071621148,0.265014454164,0.0583738504371,1,1
503,4846,3000.0,4,2017-11-03,134,12.0,250.0,13.7045454545,4400.0,1.70454545455,1.70454545455,0.799987086673,0.124378109453,2.13071621148,0.265014454164,0.0583738504371,1,1
504,4846,2600.0,4,2017-11-03,134,13.0,200.0,13.7045454545,4400.0,0.704545454545,1.70454545455,0.799987086673,0.0514096185738,0.880696034077,0.0452762471914,0.0583738504371,1,1
505,4846,7000.0,4,2017-11-03,134,14.0,500.0,13.7045454545,4400.0,0.295454545455,1.70454545455,0.799987086673,0.0215588723051,0.369324143323,0.0079622120451,0.0583738504371,1,1
506,4846,5600.0,4,2017-11-03,134,14.0,400.0,13.7045454545,4400.0,0.295454545455,1.70454545455,0.799987086673,0.0215588723051,0.369324143323,0.0079622120451,0.0583738504371,1,1
507,4846,2080.0,5,2017-11-03,134,26.0,80.0,26.0,80.0,0.0,0.0,0.0,0.0,,,0.0,1,1
508,4814,1500.0,4,2017-11-03,137,30.0,50.0,25.6578947368,380.0,4.34210526316,4.34210526316,1.6901621814,0.169230769231,2.56904651573,0.434761718047,0.0658729875829,5,1
509,4816,1750.0,4,2017-11-03,137,25.0,70.0,25.6578947368,380.0,0.657894736842,4.34210526316,1.6901621814,0.025641025641,0.389249472081,0.00998075569438,0.0658729875829,5,1
510,4816,1500.0,4,2017-11-03,137,25.0,60.0,25.6578947368,380.0,0.657894736842,4.34210526316,1.6901621814,0.025641025641,0.389249472081,0.00998075569438,0.0658729875829,5,1
511,4816,5000.0,4,2017-11-03,137,25.0,200.0,25.6578947368,380.0,0.657894736842,4.34210526316,1.6901621814,0.025641025641,0.389249472081,0.00998075569438,0.0658729875829,5,1
512,4845,6000.0,4,2017-11-03,151,10.0,600.0,10.0,1750.0,0.0,0.0,0.0,0.0,,,0.0,1,1
513,4845,1000.0,4,2017-11-03,151,10.0,100.0,10.0,1750.0,0.0,0.0,0.0,0.0,,,0.0,1,1
514,4845,3000.0,4,2017-11-03,151,10.0,300.0,10.0,1750.0,0.0,0.0,0.0,0.0,,,0.0,1,1
515,4845,2000.0,4,2017-11-03,151,10.0,200.0,10.0,1750.0,0.0,0.0,0.0,0.0,,,0.0,1,1
516,4845,2500.0,4,2017-11-03,151,10.0,250.0,10.0,1750.0,0.0,0.0,0.0,0.0,,,0.0,1,1
517,4845,1000.0,4,2017-11-03,151,10.0,100.0,10.0,1750.0,0.0,0.0,0.0,0.0,,,0.0,1,1
518,4845,2000.0,4,2017-11-03,151,10.0,200.0,10.0,1750.0,0.0,0.0,0.0,0.0,,,0.0,1,1
519,4845,2000.0,5,2017-11-03,151,20.0,100.0,20.0,790.0,0.0,0.0,0.0,0.0,,,0.0,1,1
520,4845,1000.0,5,2017-11-03,151,20.0,50.0,20.0,790.0,0.0,0.0,0.0,0.0,,,0.0,1,1
521,4845,6000.0,5,2017-11-03,151,20.0,300.0,20.0,790.0,0.0,0.0,0.0,0.0,,,0.0,1,1
522,4845,4000.0,5,2017-11-03,151,20.0,200.0,20.0,790.0,0.0,0.0,0.0,0.0,,,0.0,1,1
523,4845,800.0,5,2017-11-03,151,20.0,40.0,20.0,790.0,0.0,0.0,0.0,0.0,,,0.0,1,1
524,4845,800.0,5,2017-11-03,151,20.0,40.0,20.0,790.0,0.0,0.0,0.0,0.0,,,0.0,1,1
525,4845,1200.0,5,2017-11-03,151,20.0,60.0,20.0,790.0,0.0,0.0,0.0,0.0,,,0.0,1,1
526,2286,25500.0,3,2017-11-04,1,15.0,1700.0,14.1095151747,10478.0,0.890484825348,1.89048482535,0.844909774427,0.0631123617166,1.05394073107,0.0665166886472,0.0598822683819,1,1
