,Date,Aggregator,Market_Real,Crop,Quantity_Real,Price,Amount,State,Compute,Av_Rate,Deviation,Max_Deviation,STD,D/Av,D/STD,Deviation_Factor,STD/Av,Flag
2427,2016-11-08,2585,3,5,5.0,25.0,125.0,1,1,34.2496050553,9.24960505529,9.24960505529,1.85204258015,0.270064575646,4.99427235336,1.34877604377,0.0540748594666,2
2428,2017-04-13,2585,3,17,83.0,25.0,2075.0,1,1,22.742943169,2.25705683101,3.25705683101,1.42764656076,0.0992420732111,1.58096330916,0.156898076472,0.0627731666106,4
2429,2017-04-20,2585,3,17,125.0,12.0,1500.0,1,1,12.3272839126,0.327283912642,1.67271608736,0.684622570671,0.0265495558439,0.478050135451,0.0126920187673,0.0555371787916,1
2430,2017-05-05,2585,3,17,128.0,24.0,3072.0,1,1,20.7136164897,3.28638351031,3.28638351031,1.06633311347,0.15865812288,3.081948285,0.488976129711,0.0514798134841,2
2431,2017-05-21,2585,3,17,116.0,20.0,2320.0,1,1,19.4727555786,0.52724442138,3.47275557862,0.959025535708,0.0270760046903,0.549770993314,0.0148856019936,0.0492496057806,1
2432,2017-06-05,2585,3,17,113.0,18.0,2034.0,1,1,20.2411764706,2.24117647059,3.75882352941,1.67913101599,0.110723626853,1.33472400262,0.147785482418,0.0829561966632,4
2433,2017-06-12,2585,3,17,123.0,9.0,1107.0,1,1,10.2686084142,1.26860841424,1.73139158576,1.12446391631,0.123542388906,1.12818952733,0.139379229345,0.109504995317,1
2434,2017-06-17,2585,3,17,131.0,4.0,524.0,1,1,6.25853115727,2.25853115727,4.24146884273,2.96751100779,0.360872399692,0.761086025069,0.274654940239,0.474154547325,0
2435,2017-06-25,2585,3,17,125.0,10.0,1250.0,1,1,8.13089171975,1.86910828025,7.13089171975,2.1308474065,0.22987740394,0.877166649545,0.20164079222,0.26206810765,0
2436,2017-07-05,2585,3,17,140.0,8.0,1120.0,1,1,7.61024016011,0.389759839893,2.61024016011,1.08399965215,0.0512151826609,0.359557163252,0.018414785793,0.142439611542,1
2437,2017-07-27,2585,3,17,76.0,16.0,1216.0,1,1,16.6721204188,0.672120418848,3.32787958115,1.1396967109,0.040314033366,0.589736210013,0.0237746452476,0.0683594337292,1
2438,2016-05-08,2585,3,17,27.0,26.0,702.0,1,1,26.3937516833,0.393751683275,6.39375168327,1.55916921111,0.0149183673469,0.252539416805,0.00376747578948,0.0590734212333,1
2439,2016-06-05,2585,3,17,95.0,15.0,1425.0,1,1,14.7994555354,0.20054446461,0.79945553539,0.40040777006,0.0135508001717,0.500850581845,0.00678692615046,0.0270555743826,1
2440,2016-06-08,2585,3,9,281.0,7.0,1967.0,1,1,6.49822695035,0.501773049645,0.501773049645,0.499996856285,0.0772169167804,1.00355240906,0.0774912228548,0.0769435817039,1
2441,2016-06-06,2585,3,2,67.0,17.0,1139.0,1,1,17.7873015873,0.787301587302,0.787301587302,0.409216077316,0.0442620024987,1.92392633365,0.0851568321873,0.0230060796635,1
2442,2016-06-09,2585,3,17,152.0,14.0,2128.0,1,1,14.7917159763,0.791715976331,3.20828402367,1.2776374331,0.0535242819426,0.619671869203,0.0331674918391,0.0863752004935,1
2443,2016-06-12,2585,3,17,49.0,9.0,441.0,1,1,9.20467466835,0.204674668351,1.20467466835,0.879931875649,0.0222359481161,0.232602857125,0.00517214506269,0.095596195124,1
2444,2016-06-19,2585,3,17,81.0,8.0,648.0,1,1,10.5701643489,2.57016434893,4.42983565107,1.74798271978,0.243152732927,1.47036027292,0.357522118748,0.165369493045,4
2445,2016-06-26,2585,3,17,62.0,6.0,372.0,1,1,10.3478893741,4.34788937409,4.34788937409,1.45122266355,0.420171613448,2.9960181048,1.25884176101,0.140243349256,2
2446,2016-07-19,2585,3,2,120.0,17.0,2040.0,1,1,17.217877095,0.217877094972,0.782122905028,0.412803423506,0.0126541207008,0.527798662912,0.00667882798623,0.0239752799506,1
2447,2016-07-26,2585,3,2,117.0,20.0,2340.0,1,1,23.2134353741,3.21343537415,3.21343537415,2.05575509595,0.13842997912,1.56314114482,0.216385596039,0.0885588480471,0
2448,2016-05-22,2585,3,17,260.0,23.0,5980.0,1,1,24.2106938256,1.21069382559,3.78930617441,1.45880420318,0.0500065728934,0.829922084783,0.0415015592285,0.060254539324,1
2449,2016-05-27,2585,3,6,185.0,4.0,740.0,1,1,4.0,0.0,0.0,0.0,0.0,,,0.0,1
2450,2016-08-03,2585,3,2,93.0,26.0,2418.0,1,1,26.0,0.0,0.0,0.0,0.0,,,0.0,1
2451,2016-08-03,2585,3,17,55.0,12.0,660.0,1,1,15.153674833,3.15367483296,3.15367483296,2.28795453163,0.20811287478,1.37838177698,0.286858994151,0.150983478057,0
2452,2016-08-10,2585,3,2,160.0,10.0,1600.0,1,1,10.0,0.0,0.0,0.0,0.0,,,0.0,1
2453,2016-08-10,2585,3,17,35.0,14.0,490.0,1,1,14.0036363636,0.00363636363636,1.00363636364,0.675088403557,0.000259672812257,0.00538649992683,1.39872758422e-06,0.0482080786752,1
2454,2016-08-17,2585,3,2,149.0,9.0,1341.0,1,1,10.417877907,1.41787790698,4.58212209302,1.55675576761,0.136100453436,0.910790206454,0.123958960083,0.149431177972,1
2455,2016-08-24,2585,3,2,155.0,9.0,1395.0,1,1,8.70055710306,0.299442896936,0.299442896936,0.245062032846,0.0344165199296,1.22190652488,0.0420537702658,0.0281662461315,1
2456,2016-08-31,2585,3,2,156.0,9.0,1404.0,1,1,9.96349745331,0.963497453311,4.03650254669,1.45720806338,0.0967027349408,0.661194154441,0.0639392830613,0.146254673141,1
2457,2016-09-02,2585,3,17,55.0,14.0,770.0,1,1,16.6748466258,2.67484662577,2.67484662577,1.49798816242,0.160412067697,1.78562601018,0.286435960427,0.0898351988502,4
2458,2016-09-09,2585,3,2,82.0,12.0,984.0,1,1,12.0,0.0,0.0,0.0,0.0,,,0.0,1
2459,2016-09-09,2585,3,17,45.0,14.0,630.0,1,1,13.4952290076,0.504770992366,2.50477099237,1.38970318686,0.0374036625893,0.363222159337,0.0135858390928,0.102977369711,1
2460,2016-09-16,2585,3,2,70.0,20.0,1400.0,1,1,21.8789346247,1.8789346247,2.1210653753,1.59747586252,0.0858787073927,1.17618968072,0.101009649429,0.0730143350176,1
2461,2016-09-16,2585,3,17,45.0,16.0,720.0,1,1,19.1387461459,3.13874614594,3.13874614594,1.99337785239,0.163999570401,1.57458664557,0.258231533432,0.104154046309,2
2462,2016-09-25,2585,3,17,63.0,24.0,1512.0,1,1,24.5698412698,0.569841269841,4.56984126984,2.13676323388,0.0231927127075,0.266684329272,0.00618513303242,0.0869669124197,0
2463,2016-10-02,2585,3,17,114.0,21.0,2394.0,1,1,21.2962532675,0.296253267499,10.2962532675,1.19148660638,0.0139110511027,0.248641710207,0.00345886753694,0.0559481797767,1
2464,2016-10-02,2585,3,5,17.5,25.0,437.5,1,1,22.446300716,2.55369928401,2.55369928401,0.692562495631,0.113769271664,3.68731962837,0.419503668512,0.0308541930536,2
2465,2016-10-13,2585,3,17,65.0,16.0,1040.0,1,1,20.8915662651,4.89156626506,7.10843373494,5.24349751802,0.23414071511,0.932882345848,0.21842573957,0.250986328717,5
2466,2016-10-13,2585,3,5,25.0,20.0,500.0,1,1,24.111235895,4.11123589497,4.11123589497,0.605191249876,0.170511205352,6.79328376908,1.15833100376,0.0250999680196,2
2467,2016-10-13,2585,3,6,56.0,5.0,280.0,1,1,5.0,0.0,0.0,0.0,0.0,,,0.0,1
2468,2016-10-21,2585,3,17,49.0,29.0,1421.0,1,1,32.1175965665,3.11759656652,4.11759656652,2.22025194224,0.0970681775663,1.40416342272,0.136299584449,0.0691288321541,0
2469,2016-10-21,2585,3,5,25.0,27.0,675.0,1,1,25.5460947503,1.45390524968,5.54609475032,2.75076303906,0.0569130140591,0.528546163023,0.030081155207,0.107678416836,0
2470,2016-10-28,2585,3,2,77.0,21.0,1617.0,1,1,18.5739058629,2.42609413708,6.57390586292,2.83019804877,0.130618414618,0.85721709056,0.111968337352,0.152374953855,0
2471,2016-11-07,2585,3,17,116.0,19.0,2204.0,1,1,24.815943728,5.81594372802,5.81594372802,2.56911568651,0.23436318972,2.26379207389,0.5305495313,0.103526817866,0
2472,2016-11-19,2585,3,5,96.0,12.0,1152.0,1,1,12.2952380952,0.295238095238,1.29523809524,0.893615550914,0.0240123934934,0.330386031148,0.00793335938464,0.0726798085561,1
2473,2017-02-13,2585,3,5,85.0,23.0,1955.0,1,1,23.0,0.0,0.0,0.0,0.0,,,0.0,1
2474,2017-04-11,2585,3,17,84.0,18.0,1512.0,1,1,20.1031578947,2.10315789474,6.89684210526,3.80856244828,0.104618284637,0.552218303703,0.0577721316787,0.189450954334,5
2475,2017-04-18,2585,3,17,168.0,13.0,2184.0,1,1,14.6057185854,1.6057185854,7.6057185854,1.63331487653,0.109937664211,0.98310412063,0.108080170698,0.111827081083,1
2476,2017-04-24,2585,3,17,134.0,13.0,1742.0,1,1,13.8550913838,0.855091383812,2.85509138381,1.22576514368,0.0617167624611,0.697598058011,0.0430534936396,0.0884703759599,1
2477,2017-04-29,2585,3,17,140.0,22.0,3080.0,1,1,21.4522744221,0.547725577927,5.45227442207,2.47416864562,0.0255322846963,0.221377624721,0.00565227653977,0.115333628357,0
2478,2017-04-29,2585,3,1,92.0,20.0,1840.0,1,1,20.0,0.0,0.0,0.0,0.0,,,0.0,1
2479,2017-05-06,2585,3,17,165.0,20.0,3300.0,1,1,20.1483375959,0.148337595908,1.85166240409,0.524090783602,0.00736227468901,0.283037978437,0.00208380334467,0.0260116141645,1
2480,2017-05-06,2585,3,1,21.0,16.0,336.0,1,1,16.0,0.0,0.0,0.0,0.0,,,0.0,1
2481,2017-05-09,2585,3,1,53.0,12.0,636.0,1,1,10.099009901,1.90099009901,2.09900990099,1.9975477565,0.188235294118,0.951661902862,0.179136358186,0.197796395497,1
2482,2017-05-13,2585,3,17,158.0,14.0,2212.0,1,1,14.548245614,0.548245614035,2.54824561404,0.898789595326,0.0376846548086,0.609982154763,0.0229869669416,0.0617799299772,1
2483,2017-05-13,2585,3,1,48.0,3.0,144.0,1,1,3.0,0.0,0.0,0.0,0.0,,,0.0,1
2484,2017-05-21,2585,3,17,153.0,19.0,2907.0,1,1,19.4727555786,0.47275557862,3.47275557862,0.959025535708,0.0242777955442,0.492954109163,0.0119678390749,0.0492496057806,1
2485,2017-05-21,2585,3,1,49.0,7.0,343.0,1,1,7.0,0.0,0.0,0.0,0.0,,,0.0,1
2486,2017-06-04,2585,3,17,168.0,20.0,3360.0,1,1,22.1027801179,2.10278011794,2.10278011794,0.970265957517,0.0951364537277,2.16722033959,0.206181657555,0.0438979147573,2
2487,2017-05-28,2585,3,17,178.0,20.0,3560.0,1,1,18.6768072761,1.32319272385,5.67680727615,2.28879359074,0.0708468371648,0.578117978487,0.0409578302839,0.122547368878,0
2488,2017-06-07,2585,3,21,234.0,10.0,2340.0,1,1,10.3811586902,0.381158690176,1.87115869018,1.11622082079,0.0367163918356,0.341472478452,0.0125376373199,0.107523721976,1
2489,2017-06-11,2585,3,17,183.0,9.0,1647.0,1,1,12.3150572831,3.31505728314,4.68494271686,2.52300429891,0.269187321417,1.3139324751,0.353693963494,0.204871503307,0
2490,2017-06-11,2585,3,21,115.0,6.0,690.0,1,1,8.12182239057,2.12182239057,2.12182239057,0.951980703429,0.261249543333,2.22885020981,0.582286099472,0.117212696566,2
2491,2017-06-14,2585,3,21,123.0,6.0,738.0,1,1,6.0,0.0,0.0,0.0,0.0,,,0.0,1
2492,2017-06-17,2585,3,17,185.0,4.0,740.0,1,1,6.25853115727,2.25853115727,4.24146884273,2.96751100779,0.360872399692,0.761086025069,0.274654940239,0.474154547325,0
2493,2017-06-17,2585,3,21,233.0,15.0,3495.0,1,1,17.9602169982,2.96021699819,4.03978300181,3.06031140905,0.164820781313,0.967292736758,0.159429944631,0.170393899437,5
2494,2017-06-21,2585,3,21,241.0,24.0,5784.0,1,1,25.3948598131,1.39485981308,4.60514018692,2.27966871855,0.0549268561965,0.611869523732,0.033608069341,0.0897689034445,0
2495,2017-06-25,2585,3,17,183.0,10.0,1830.0,1,1,8.13089171975,1.86910828025,7.13089171975,2.1308474065,0.22987740394,0.877166649545,0.20164079222,0.26206810765,0
2496,2017-06-25,2585,3,17,183.0,10.0,1830.0,1,1,8.13089171975,1.86910828025,7.13089171975,2.1308474065,0.22987740394,0.877166649545,0.20164079222,0.26206810765,0
2497,2017-06-27,2585,3,2,65.0,9.0,585.0,1,1,11.4156327543,2.41563275434,2.41563275434,1.48347515821,0.211607433975,1.62836077232,0.344573244615,0.129951198513,4
2498,2017-06-27,2585,3,17,55.0,5.0,275.0,1,1,7.536843145,2.536843145,4.463156855,1.70563819441,0.336592270291,1.48732782446,0.500623049101,0.226306712452,4
2499,2017-07-05,2585,3,17,195.0,6.0,1170.0,1,1,7.61024016011,1.61024016011,2.61024016011,1.08399965215,0.211588613004,1.48546187899,0.314306818647,0.142439611542,1
2500,2017-07-06,2585,3,2,133.0,8.0,1064.0,1,1,8.79731589814,0.797315898142,3.79731589814,0.646239336556,0.0906317230589,1.23377803399,0.111819429093,0.0734586939969,1
2501,2017-07-12,2585,3,2,135.0,8.0,1080.0,1,1,9.99063713177,1.99063713177,3.99063713177,1.70290619249,0.199250268578,1.16896464441,0.232916519356,0.170450209535,1
2502,2017-07-13,2585,3,17,168.0,12.0,2016.0,1,1,11.7311220889,0.26887791108,6.26887791108,2.38120100342,0.0229200505324,0.112916931705,0.00258806178065,0.202981520895,0
2503,2017-07-15,2585,3,17,167.0,17.0,2839.0,1,1,14.936813857,2.06318614296,5.06318614296,2.54036142162,0.138127592853,0.81216244484,0.112182043511,0.17007384881,0
2504,2017-07-22,2585,3,14,123.0,35.0,4305.0,1,1,34.4959677419,0.504032258065,0.504032258065,0.499983740631,0.0146113383986,1.00809729818,0.0147296507624,0.0144939763502,1
2505,2017-07-22,2585,3,17,131.0,14.0,1834.0,1,1,17.3731587561,3.37315875614,8.62684124386,2.58629138257,0.194159208667,1.30424544538,0.253231263582,0.148867078168,0
2506,2017-07-28,2585,3,2,36.0,20.0,720.0,1,1,20.0,0.0,0.0,0.0,0.0,,,0.0,1
2507,2017-07-28,2585,3,17,146.0,18.0,2628.0,1,1,18.6600790514,0.660079051383,5.33992094862,2.4589650434,0.03537386147,0.268437753174,0.0094956798941,0.131776775255,0
2508,2017-08-05,2585,3,2,204.0,8.0,1632.0,1,1,9.44587155963,1.44587155963,6.55412844037,2.7775816856,0.153069153069,0.520550508785,0.0796802255094,0.294052451176,0
2509,2017-08-05,2585,3,17,85.0,24.0,2040.0,1,1,24.8081570997,0.808157099698,9.8081570997,4.31722397933,0.0325762649942,0.187193692884,0.00609807134463,0.174024372789,5
2510,2017-08-12,2585,3,17,81.0,22.0,1782.0,1,1,18.7256637168,3.27433628319,5.27433628319,4.71200689978,0.174858223062,0.694892081618,0.121507594612,0.251633638788,0
2511,2017-08-12,2585,3,2,166.0,7.0,1162.0,1,1,6.36066373841,0.639336261591,1.63933626159,0.960028239304,0.100514079644,0.665955682777,0.066937922538,0.150932084887,1
2512,2016-06-09,2585,3,17,87.0,18.0,1566.0,1,1,14.7917159763,3.20828402367,3.20828402367,1.2776374331,0.216897351788,2.51110678237,0.544652411154,0.0863752004935,2
2513,2016-06-10,2585,3,17,215.0,16.0,3440.0,1,1,15.8737980769,0.126201923077,0.873798076923,0.332076794866,0.00795032937079,0.380038367715,0.00302143019687,0.0209198071726,1
2514,2016-06-23,2585,3,17,198.0,10.0,1980.0,1,1,9.96595744681,0.0340425531915,3.96595744681,1.44947189146,0.00341588385995,0.0234861768565,8.02260524561e-05,0.14544231191,1
2515,2016-07-01,2585,3,17,180.0,16.0,2880.0,1,1,14.6756954612,1.3243045388,2.6756954612,1.22439607407,0.090237940839,1.08159815834,0.0976011906242,0.0834301909105,1
2516,2016-07-02,2585,3,17,98.0,12.5,1225.0,1,1,14.6750524109,2.1750524109,2.3249475891,1.77929692124,0.148214285714,1.22242239895,0.181180462701,0.121246375919,4
2517,2016-07-18,2585,3,2,124.0,16.0,1984.0,1,1,16.0552486188,0.0552486187845,1.05524861878,0.697063746271,0.00344115622849,0.0792590621447,0.000272742815364,0.0434165650637,1
2518,2016-07-18,2585,3,2,157.0,15.0,2355.0,1,1,16.0552486188,1.05524861878,1.05524861878,0.697063746271,0.0657260839642,1.51384808696,0.0994993064729,0.0434165650637,1
2519,2016-07-20,2585,3,17,156.0,16.0,2496.0,1,1,16.0,0.0,0.0,0.0,0.0,,,0.0,1
2520,2016-07-22,2585,3,17,188.0,19.0,3572.0,1,1,17.7275031686,1.27249683143,8.72750316857,1.31019845885,0.0717809394438,0.971224491096,0.0697154063817,0.0739076702676,1
2521,2016-07-24,2585,3,2,180.0,24.0,4320.0,1,1,23.2900763359,0.709923664122,2.29007633588,1.27506054111,0.0304818092429,0.556776436283,0.0169715531217,0.0547469455539,1
2522,2016-07-31,2585,3,2,101.0,25.0,2525.0,1,1,25.0,0.0,0.0,0.0,0.0,,,0.0,1
2523,2016-07-31,2585,3,17,156.0,24.0,3744.0,1,1,21.2644098811,2.73559011894,3.26440988106,2.42595479631,0.128646415971,1.12763441557,0.145066126089,0.11408521609,0
2524,2016-05-15,2585,3,17,41.0,22.0,902.0,1,1,21.1021775544,0.897822445561,2.89782244556,0.726118578181,0.0425464359422,1.23646808185,0.0526073100391,0.0344096516252,1
2525,2016-05-22,2585,3,17,85.0,25.0,2125.0,1,1,24.2106938256,0.789306174411,3.78930617441,1.45880420318,0.0326015512028,0.541063819732,0.017639519823,0.060254539324,1
2526,2016-08-08,2585,3,2,165.0,14.0,2310.0,1,1,12.9090909091,1.09090909091,1.09090909091,0.995859195464,0.0845070422535,1.09544511501,0.0925728266206,0.0771440221838,1
2527,2016-08-08,2585,3,2,198.0,12.0,2376.0,1,1,12.9090909091,0.909090909091,1.09090909091,0.995859195464,0.0704225352113,0.912870929175,0.0642866851532,0.0771440221838,1
2528,2016-08-10,2585,3,17,155.0,15.0,2325.0,1,1,14.0036363636,0.996363636364,1.00363636364,0.675088403557,0.0711503505583,1.47590097995,0.105010872113,0.0482080786752,1
2529,2016-08-11,2585,3,17,156.0,15.0,2340.0,1,1,14.8050660793,0.194933920705,1.8050660793,0.841186947245,0.0131667038607,0.231736739786,0.00305120902641,0.0568175071114,1
2530,2016-08-15,2585,3,2,354.0,10.0,3540.0,1,1,10.0,0.0,0.0,0.0,0.0,,,0.0,1
2531,2016-08-18,2585,3,17,49.0,19.0,931.0,1,1,18.175368899,0.824631101022,2.82463110102,1.25208362327,0.0453708040593,0.658607049636,0.0298815314011,0.0688890349479,1
2532,2016-08-18,2585,3,2,74.0,9.0,666.0,1,1,9.25,0.25,0.75,0.433012701892,0.027027027027,0.57735026919,0.0156040613294,0.0468121839883,1
2533,2016-08-22,2585,3,2,233.0,8.0,1864.0,1,1,6.30783758263,1.69216241737,4.69216241737,2.0548762678,0.268263473054,0.823486281821,0.220911289973,0.325765564013,0
2534,2016-08-22,2585,3,17,180.0,22.0,3960.0,1,1,17.0943396226,4.90566037736,8.09433962264,3.85674240217,0.286975717439,1.27196993364,0.365024484268,0.225615173637,5
2535,2016-08-27,2585,3,17,208.0,19.5,4056.0,1,1,19.144,0.356,3.144,1.87774616673,0.0185959047221,0.189588990412,0.00352557880206,0.0980853618225,1
2536,2016-08-29,2585,3,2,296.0,9.0,2664.0,1,1,9.78683966636,0.786839666358,2.21316033364,0.788572884943,0.0803977272727,0.99780208194,0.080221019656,0.0805748241339,1
2537,2016-09-03,2585,3,17,244.0,16.0,3904.0,1,1,15.7455782313,0.254421768707,0.745578231293,0.435535684319,0.0161582994902,0.584158262727,0.00943900415882,0.0276608250216,1
2538,2016-09-04,2585,3,2,485.0,10.5,5092.5,1,1,10.3046485888,0.195351411179,0.695351411179,0.360271796689,0.0189576004941,0.542233427579,0.0102794446946,0.0349620652838,1
2539,2016-09-10,2585,3,17,224.0,15.0,3360.0,1,1,12.7156439067,2.28435609334,3.28435609334,1.61224968451,0.179649265905,1.41687488935,0.254540533752,0.126792610452,4
2540,2016-09-11,2585,3,2,349.0,14.0,4886.0,1,1,14.3355651831,0.335565183143,4.66443481686,1.1565350159,0.0234078795538,0.290147015465,0.0067917263909,0.080675927396,1
2541,2016-09-17,2585,3,17,126.0,22.0,2772.0,1,1,23.9724699496,1.97246994959,3.97246994959,2.18644750265,0.0822806308128,0.902134602915,0.0742282042059,0.0912066010404,0
2542,2016-09-17,2585,3,17,81.0,20.0,1620.0,1,1,23.9724699496,3.97246994959,3.97246994959,2.18644750265,0.165709664375,1.81686042989,0.301071332054,0.0912066010404,0
2543,2016-09-18,2585,3,2,233.0,26.0,6058.0,1,1,25.2366230678,0.763376932224,1.23662306778,0.796777106129,0.0302487749717,0.958080906631,0.0289807737494,0.0315722552891,1
2544,2016-09-24,2585,3,17,147.0,24.0,3528.0,1,1,24.428726877,0.42872687704,3.57127312296,1.23737656882,0.0175501113586,0.346480520032,0.00608077171014,0.0506525196769,1
2545,2016-09-25,2585,3,2,183.0,24.0,4392.0,1,1,23.7078804348,0.292119565217,3.70788043478,1.34032072202,0.0123216230156,0.217947510934,0.00268546706692,0.0565348186949,1
2546,2016-09-25,2585,3,17,82.0,28.0,2296.0,1,1,24.5698412698,3.43015873016,4.56984126984,2.13676323388,0.139608501841,1.60530594863,0.224114358485,0.0869669124197,0
2547,2016-10-01,2585,3,2,382.0,17.0,6494.0,1,1,17.0,0.0,0.0,0.0,0.0,,,0.0,1
2548,2016-10-02,2585,3,17,225.0,21.0,4725.0,1,1,21.2962532675,0.296253267499,10.2962532675,1.19148660638,0.0139110511027,0.248641710207,0.00345886753694,0.0559481797767,1
2549,2016-10-09,2585,3,17,19.5,29.0,565.5,1,1,27.5957446809,1.40425531915,2.59574468085,1.9009251833,0.0508866615266,0.738722034661,0.03759109814,0.0688847213688,1
2550,2016-10-08,2585,3,2,348.0,21.0,7308.0,1,1,21.0,0.0,0.0,0.0,0.0,,,0.0,1
2551,2016-10-09,2585,3,17,183.0,25.0,4575.0,1,1,27.5957446809,2.59574468085,2.59574468085,1.9009251833,0.0940632228219,1.36551648831,0.128444881707,0.0688847213688,4
2552,2016-10-13,2585,3,2,249.0,12.0,2988.0,1,1,14.9015639374,2.90156393744,9.09843606256,4.34933480954,0.194715396963,0.667128207991,0.129900133844,0.291871029631,5
2553,2016-10-21,2585,3,2,384.0,16.0,6144.0,1,1,15.8255715495,0.174428450466,4.17442845047,1.29156310631,0.0110219368646,0.135052208919,0.00148853692014,0.0816124145828,1
2554,2016-10-22,2585,3,17,72.0,28.0,2016.0,1,1,29.2995479419,1.29954794195,13.2995479419,4.21614079945,0.0443538563981,0.30823162787,0.0136712613599,0.143897810567,5
2555,2016-10-22,2585,3,17,194.0,26.0,5044.0,1,1,29.2995479419,3.29954794195,13.2995479419,4.21614079945,0.112614295227,0.782599087387,0.0881318446712,0.143897810567,5
2556,2016-10-23,2585,3,17,192.0,28.0,5376.0,1,1,26.4136546185,1.58634538153,3.41365461847,1.07620031857,0.060057777102,1.4740242631,0.0885266206361,0.0407440899079,1
2557,2016-10-23,2585,3,17,94.0,26.0,2444.0,1,1,26.4136546185,0.413654618474,3.41365461847,1.07620031857,0.0156606355481,0.384365820504,0.00601941303207,0.0407440899079,1
2558,2016-10-28,2585,3,2,244.0,15.0,3660.0,1,1,18.5739058629,3.57390586292,6.57390586292,2.83019804877,0.19241541813,1.26277589106,0.242977551084,0.152374953855,0
2559,2016-10-29,2585,3,17,290.0,24.0,6960.0,1,1,23.6188605108,0.381139489194,2.61886051081,1.19186744814,0.0161370820163,0.319783453931,0.00516037182354,0.0504625296211,1
2560,2016-11-06,2585,3,2,148.0,10.0,1480.0,1,1,14.5191256831,4.51912568306,4.51912568306,2.0432701656,0.311253293188,2.21171226358,0.688402725622,0.140729559768,2
2561,2016-11-07,2585,3,17,102.0,26.0,2652.0,1,1,24.815943728,1.18405627198,5.81594372802,2.56911568651,0.0477135298564,0.460880869709,0.0219902531371,0.103526817866,0
2562,2016-11-08,2585,3,17,6.0,22.0,132.0,1,1,28.526618705,6.52661870504,6.52661870504,2.57247677702,0.228790477151,2.53709528628,0.580463241127,0.0901781176246,0
2563,2016-11-19,2585,3,17,71.0,8.0,568.0,1,1,8.0,0.0,0.0,0.0,0.0,,,0.0,1
2564,2017-04-11,2585,3,17,115.0,18.0,2070.0,1,1,20.1031578947,2.10315789474,6.89684210526,3.80856244828,0.104618284637,0.552218303703,0.0577721316787,0.189450954334,5
2565,2017-04-11,2585,3,17,111.0,27.0,2997.0,1,0,20.1031578947,6.89684210526,6.89684210526,3.80856244828,0.343072573044,1.81087804097,0.621262588986,0.189450954334,5
2566,2017-04-18,2585,3,17,96.0,15.5,1488.0,1,1,14.6057185854,0.894281414597,7.6057185854,1.63331487653,0.0612281695946,0.54752542051,0.0335239793043,0.111827081083,1
2567,2017-04-21,2585,3,17,251.0,9.0,2259.0,1,1,11.5047610328,2.50476103278,2.50476103278,1.62067963916,0.217715172496,1.54550040135,0.336478886472,0.140870343551,4
2568,2017-04-22,2585,3,17,261.0,12.0,3132.0,1,1,11.4548309901,0.545169009871,2.54516900987,2.0137635505,0.0475929335266,0.270721460688,0.0128844284828,0.175800372108,0
2569,2017-04-27,2585,3,17,154.0,24.0,3696.0,1,0,17.5675015272,6.43249847282,8.43249847282,3.94446722316,0.366158981849,1.63076484323,0.597119194633,0.22453205523,5
2570,2017-04-29,2585,3,17,153.0,22.0,3366.0,1,1,21.4522744221,0.547725577927,5.45227442207,2.47416864562,0.0255322846963,0.221377624721,0.00565227653977,0.115333628357,0
2571,2017-04-29,2585,3,17,192.0,21.0,4032.0,1,1,21.4522744221,0.452274422073,5.45227442207,2.47416864562,0.0210828191536,0.182798542401,0.00385390861097,0.115333628357,0
2572,2017-05-01,2585,3,17,86.0,24.0,2064.0,1,1,15.9432265318,8.05677346824,8.05677346824,2.66293294117,0.505341465994,3.02552623225,1.52892386161,0.167025974063,0
2573,2017-05-06,2585,3,17,166.0,20.0,3320.0,1,1,20.1483375959,0.148337595908,1.85166240409,0.524090783602,0.00736227468901,0.283037978437,0.00208380334467,0.0260116141645,1
2574,2017-05-16,2585,3,17,175.0,14.0,2450.0,1,1,14.2156862745,0.21568627451,0.78431372549,0.491644917706,0.0151724137931,0.438703354275,0.00665618882349,0.0345846769696,1
2575,2017-05-27,2585,3,17,214.0,3.0,642.0,1,1,3.0,0.0,0.0,0.0,0.0,,,0.0,1
2576,2017-05-27,2585,3,21,17.0,10.0,170.0,1,1,11.1444359255,1.14443592552,3.61556407448,1.99646029437,0.102691238316,0.573232499913,0.0588659552588,0.17914413145,1
2577,2017-06-05,2585,3,21,224.0,14.0,3136.0,1,1,12.639243444,1.36075655605,4.63924344395,2.42395141891,0.107661234795,0.561379467192,0.0604388066262,0.191779787268,0
2578,2017-06-06,2585,3,21,118.0,10.0,1180.0,1,1,12.8838996278,2.88389962781,2.88389962781,1.29503660763,0.223837480198,2.22688656892,0.498460678274,0.100515887662,2
2579,2017-06-06,2585,3,21,129.5,14.0,1813.0,1,1,12.8838996278,1.11610037219,2.88389962781,1.29503660763,0.0866275277234,0.861829206691,0.0746581334955,0.100515887662,1
2580,2017-06-11,2585,3,17,179.0,11.0,1969.0,1,1,12.3150572831,1.31505728314,4.68494271686,2.52300429891,0.106784503954,0.521226731049,0.0556589379225,0.204871503307,0
2581,2017-06-13,2585,3,17,178.0,12.0,2136.0,1,1,9.76802824004,2.23197175996,4.23197175996,2.48498192024,0.22849767682,0.898184305398,0.205233027139,0.254399542996,0
2582,2017-06-16,2585,3,21,231.0,15.0,3465.0,1,1,15.0,0.0,0.0,0.0,0.0,,,0.0,1
