Date,Market Real,Crop,Deviation,Av Rate,Total Quantity,std
2017-06-15,9.0,2,367.826086957,13.0434782609,92.0,1.99952735436
2016-07-23,1.0,16,171.906976744,20.0465116279,43.0,1.99945909397
2017-06-20,9.0,21,505.533596838,14.3201581028,126.5,1.99907804212
2017-06-02,22.0,7,199.68,5.92,50.0,1.99839935949
2017-05-24,8.0,82,4595.41268462,9.022589053,1151.0,1.99813394367
2017-05-09,3.0,1,403.00990099,10.099009901,101.0,1.9975477565
2017-05-17,12.0,37,1180.99662162,7.99662162162,296.0,1.99746175218
2017-06-25,8.0,42,622.358974359,8.10256410256,156.0,1.99736841991
2017-02-27,4.0,6,3698.09708738,7.6213592233,927.0,1.99732752606
2017-05-05,30.0,50,757.894736842,19.8947368421,190.0,1.9972279959
2017-05-05,9.0,22,677.647058824,17.8823529412,170.0,1.99653679394
2017-05-27,3.0,21,29112.675476,11.1444359255,7304.0,1.99646029437
2017-08-18,8.0,6,526.060606061,14.1212121212,132.0,1.9963235263
2017-03-07,22.0,2,1069.99627561,8.66294227188,268.5,1.9962686567
2016-01-05,1.0,2,2099.73434535,4.87476280835,527.0,1.99607506017
2016-09-15,3.0,2,1748.33712984,22.132118451,439.0,1.99563140757
2017-06-30,22.0,7,230.896551724,5.63793103448,58.0,1.99523808848
2017-07-07,63.0,17,1265.91194969,6.13836477987,318.0,1.99520805624
2017-07-27,3.0,18,258.461538462,15.8461538462,65.0,1.99407406105
2016-10-23,3.0,9,1768.98876404,10.1573033708,445.0,1.99380431576
2017-06-09,1.0,7,1987.2,3.84,500.0,1.9935897271
2017-07-09,8.0,42,345.747126437,9.83908045977,87.0,1.9935157139
2016-09-16,3.0,17,3866.2692703,19.1387461459,973.0,1.99337785239
2017-05-07,8.0,17,1410.52394366,22.1633802817,355.0,1.99331555042
2017-07-18,9.0,18,234.305084746,20.1694915254,59.0,1.99280521447
2017-07-09,4.0,18,365.217391304,12.1739130435,92.0,1.9924242152
2016-09-26,3.0,17,916.363636364,19.8181818182,231.0,1.99171839093
2017-08-06,3.0,6,3988.42857143,14.7261904762,1008.0,1.98916424068
2017-05-11,8.0,17,3439.1954023,18.4022988506,870.0,1.98823996629
2016-10-25,3.0,17,4606.96826758,24.8756432247,1166.0,1.98773431526
2017-05-03,9.0,6,355.555555556,11.7777777778,90.0,1.98761598
2017-08-01,8.0,2,1565.74307305,18.2367758186,397.0,1.98593484579
2017-06-16,1.0,1,2157.10420475,11.2376599634,547.0,1.98582923278
2016-09-01,3.0,2,1450.95652174,10.7608695652,368.0,1.98565269752
2017-04-21,1.0,21,3160.09975062,2.75561097257,802.0,1.98501234335
2017-08-14,9.0,50,143.780821918,12.2465753425,36.5,1.98474194808
2017-07-25,22.0,9,937.159663866,18.1092436975,238.0,1.98435018243
2017-07-07,3.0,44,6003.44262295,6.93442622951,1525.0,1.98410778114
2017-08-05,8.0,16,884.888888889,20.4222222222,225.0,1.98313880154
2017-08-06,3.0,2,5363.05791789,18.3731671554,1364.0,1.9828919899
2017-08-10,9.0,50,131.597014925,11.8358208955,33.5,1.98198615087
2017-07-21,63.0,20,2160.17454545,10.7309090909,550.0,1.9818148457
2016-09-21,4.0,18,290.594594595,18.2702702703,74.0,1.98165435458
2016-06-20,7.0,2,636.049382716,13.7283950617,162.0,1.98147186644
2017-03-10,1.0,4,1302.5060241,7.27710843373,332.0,1.98070970007
2017-08-12,22.0,48,637.436153846,7.92923076923,162.5,1.98057668967
2017-06-15,4.0,2,1525.86118252,14.2159383033,389.0,1.98053586691
2017-05-29,22.0,3,364.731182796,8.27956989247,93.0,1.98036377346
2017-08-09,9.0,6,411.428571429,10.2857142857,105.0,1.97948663722
2017-07-31,3.0,5,865.34841629,26.407239819,221.0,1.97878844084
2017-07-17,63.0,18,899.895652174,16.2956521739,230.0,1.978026742
2017-03-30,22.0,2,1877.22070312,4.2421875,480.0,1.97759360457
2016-12-21,3.0,58,2757.91501416,4.6940509915,706.0,1.97646027134
2017-06-17,7.0,2,1015.38461538,11.6923076923,260.0,1.97618962749
2017-07-06,60.0,20,1354.78962536,6.78386167147,347.0,1.97592835611
2017-08-15,22.0,48,996.320939335,8.31702544031,255.5,1.97471387046
2017-07-03,23.0,82,3235.6626506,12.9277108434,830.0,1.97443377596
2017-02-19,4.0,6,3321.39055164,8.68720657277,852.0,1.97442288223
2017-04-28,3.0,37,231.932773109,11.6806722689,59.5,1.97434287806
2017-07-27,8.0,6,315.654320988,14.3209876543,81.0,1.97407368803
2017-07-27,9.0,16,946.874742798,16.0010288066,243.0,1.97398173239
2017-06-17,9.0,20,120.774193548,4.32258064516,31.0,1.97381400526
2017-05-23,12.0,37,606.666666667,12.3333333333,156.0,1.97202659437
2017-08-15,8.0,6,1418.09863014,9.55616438356,365.0,1.97109150635
2017-07-31,15.0,37,7413.86638743,18.2169633508,1910.0,1.97017903716
2017-06-14,8.0,22,1090.24911032,10.4982206406,281.0,1.9697436565
2017-07-16,7.0,2,1317.64705882,15.6470588235,340.0,1.96861182714
2016-10-11,1.0,5,666.436046512,20.6220930233,172.0,1.9684075232
2016-12-07,3.0,4,9887.77429467,10.6457680251,2552.0,1.96837997042
2017-05-01,9.0,22,662.222222222,18.5555555556,171.0,1.96790359886
2017-07-15,15.0,1,897.217403017,18.1993534483,232.0,1.96654936178
2017-08-09,8.0,2,1851.41544885,13.2567849687,479.0,1.96600303959
2017-08-19,22.0,9,1837.56932773,12.8592436975,476.0,1.96480018428
2016-09-03,1.0,17,2155.42397138,11.7549194991,559.0,1.9636335799
2017-07-16,22.0,50,40.4761904762,29.0476190476,10.5,1.96338363125
2017-08-02,9.0,16,1550.62282878,17.1042183623,403.0,1.96155533366
2017-05-05,9.0,21,8388.42457588,7.20265933058,2181.0,1.96115703059
2017-02-28,3.0,2,1056.0,4.4,275.0,1.95959179423
2016-07-28,3.0,17,1777.68466523,23.5118790497,463.0,1.95946209903
2017-01-21,3.0,2,7653.07092732,7.81378446115,1995.0,1.95860301698
2017-06-13,22.0,48,452.474576271,7.40677966102,118.0,1.95819567648
2017-03-11,1.0,6,912.43697479,11.3277310924,238.0,1.95800122616
2017-08-15,4.0,6,900.255319149,8.63829787234,235.0,1.95726178589
2017-03-10,1.0,10,504.242424242,4.42424242424,132.0,1.95448672686
2017-05-07,30.0,22,1167.05882353,17.568627451,306.0,1.95292542714
2017-02-07,4.0,6,1147.8538206,13.7109634551,301.0,1.95281024232
2017-07-16,3.0,2,4275.24064171,11.7219251337,1122.0,1.95201816167
2017-01-15,3.0,2,2318.05418719,6.75369458128,609.0,1.95098147469
2017-05-28,3.0,16,1228.21671827,8.07430340557,323.0,1.95000731781
2017-01-20,1.0,2,1058.77558348,5.63195691203,278.5,1.94979682547
2016-11-06,1.0,4,2449.6124031,19.5503875969,645.0,1.94880699069
2017-07-11,4.0,22,1437.45046235,12.6050198151,378.5,1.94878308562
2017-08-18,3.0,50,1472.16494845,19.5463917526,388.0,1.94788078636
2017-07-01,1.0,82,1118.6440678,13.0677966102,295.0,1.94730937171
2016-09-12,8.0,5,1688.57351291,31.6038159371,445.5,1.94686632025
2017-05-22,3.0,21,25345.6268684,9.94775205377,6695.0,1.94570156327
2017-04-28,22.0,1,471.24497992,11.7670682731,124.5,1.94553340766
2017-01-24,3.0,2,14720.5233933,7.55064267352,3890.0,1.94530106798
2016-10-09,8.0,5,2352.82891566,16.643373494,622.5,1.94413087122
2017-06-01,3.0,17,4648.97156783,17.8545897644,1231.0,1.94334281327
2017-04-14,4.0,6,890.847457627,4.47457627119,236.0,1.94287862792
2017-04-15,9.0,6,343.186813187,11.1758241758,91.0,1.94197931539
2016-12-27,3.0,5,235.704,14.144,62.5,1.94197425318
2017-08-04,3.0,16,1153.79084967,19.9738562092,306.0,1.94179255645
2016-11-18,3.0,5,6899.36865101,12.9814309121,1831.0,1.9411562893
2016-06-02,1.0,6,1627.27997685,3.04976851852,432.0,1.94083791138
2017-07-20,22.0,48,1195.49291339,9.99527559055,317.5,1.94044634316
2017-07-29,9.0,16,1316.84214286,17.3728571429,350.0,1.93969227519
2017-07-09,22.0,7,739.248730964,5.49746192893,197.0,1.93714522668
2017-08-12,22.0,45,909.624742268,11.5010309278,242.5,1.93675756485
2017-08-14,3.0,16,150.0,16.5,40.0,1.9364916731
2017-06-15,7.0,17,960.0,11.5,256.0,1.9364916731
2016-10-07,8.0,5,2924.34058899,18.9539052497,781.0,1.93503337109
2017-03-06,4.0,70,1897.7017998,15.1533530572,507.0,1.93468384433
2017-03-19,4.0,6,3265.88443936,7.73340961098,874.0,1.9330571344
2016-08-29,4.0,16,840.248888889,12.5022222222,225.0,1.93246979438
2017-08-18,22.0,9,2350.67460317,14.3492063492,630.0,1.93163907831
2017-07-25,4.0,6,695.454545455,9.09090909091,187.0,1.9284730396
2017-08-07,22.0,1,1158.24558587,8.65650080257,311.5,1.92828534839
2017-07-09,9.0,6,1297.6493639,8.50601719198,349.0,1.92826165749
2017-07-29,63.0,16,542.664383562,19.0479452055,146.0,1.92792098891
2017-07-05,8.0,16,3288.27088036,10.5372460497,886.0,1.92649076876
2017-08-04,9.0,17,4238.23436817,19.9007433319,1143.5,1.92519355881
2017-08-14,3.0,50,348.138297872,19.0957446809,94.0,1.92447367182
2017-06-01,22.0,50,216.653846154,14.2564102564,58.5,1.92444395856
2016-11-11,3.0,3,16175.605666,8.91135480923,4377.0,1.92239222888
2017-07-11,22.0,48,347.234042553,12.5531914894,94.0,1.92197273032
2017-07-05,22.0,1,2098.14964789,9.95598591549,568.0,1.92195874993
2017-04-03,9.0,6,460.8,16.56,125.0,1.92
2016-10-18,3.0,17,3216.73972603,30.2465753425,876.0,1.9162665036
2017-03-08,22.0,2,809.35600907,6.14512471655,220.5,1.91586763477
2016-09-29,3.0,17,3509.74634656,20.7087682672,958.0,1.91405807535
2017-02-09,22.0,2,960.122857143,13.7171428571,262.5,1.91248813966
2016-07-27,3.0,17,1315.29639889,23.8199445983,361.0,1.90879027904
2017-05-02,22.0,1,758.964028777,10.6978417266,208.5,1.90790860524
2017-08-16,22.0,7,145.6,11.4,40.0,1.90787840283
2016-12-03,1.0,6,364.0,6.6,100.0,1.90787840283
2017-07-21,1.0,17,1717.11864407,23.6016949153,472.0,1.90734454909
2016-11-16,3.0,4,6818.4353678,9.62606609808,1876.0,1.90645231532
2017-07-27,22.0,9,2245.75060533,17.2687651332,619.5,1.90397002732
2017-07-24,8.0,17,6419.87076749,18.1698645598,1772.0,1.90340534317
2017-07-08,22.0,50,94.1538461538,19.3846153846,26.0,1.90297182721
2017-06-11,9.0,17,2103.34372313,15.2502149613,581.5,1.90186753633
2016-10-09,3.0,17,2632.44680851,27.5957446809,728.5,1.9009251833
2017-05-20,3.0,17,3935.01561065,16.4306703398,1089.0,1.90090008419
2017-08-17,3.0,2,891.983805668,17.3765182186,247.0,1.90033430435
2017-07-25,9.0,18,306.894117647,20.4352941176,85.0,1.90013658223
2017-06-26,22.0,1,1330.0945122,5.19715447154,369.0,1.89857635453
2017-06-11,9.0,6,1401.01285347,6.42416452442,389.0,1.89778172053
2017-06-09,8.0,20,684.210526316,6.63157894737,190.0,1.89765856603
2017-05-06,30.0,82,11622.3160991,6.96191950464,3230.0,1.89690281205
2017-04-13,9.0,6,881.240816327,18.106122449,245.0,1.89654983882
2017-03-17,4.0,70,2653.62161247,10.816395664,738.0,1.89623132603
2016-08-17,3.0,17,963.402985075,18.1791044776,268.0,1.89599242028
2017-07-09,8.0,17,7415.99225182,11.1409200969,2065.0,1.89506715998
2017-07-27,3.0,2,1058.6440678,22.0677966102,295.0,1.89436637392
2016-12-18,3.0,4,3660.28529412,8.17352941176,1020.0,1.89433761358
2017-07-12,4.0,6,2581.66631944,6.52847222222,720.0,1.89358064679
2016-09-21,3.0,17,1301.15702479,24.6446280992,363.0,1.89326559514
2016-11-10,3.0,2,6047.85079929,6.88809946714,1689.0,1.89228135191
2017-07-29,7.0,17,1359.2,17.4,380.0,1.89125410912
2017-06-15,9.0,17,733.145121951,10.5951219512,205.0,1.89111545604
2017-08-08,22.0,1,3102.18847262,8.25590778098,867.5,1.89103404695
2016-11-09,3.0,17,967.084870849,24.6568265683,271.0,1.8890682516
2017-07-17,22.0,48,210.508474576,10.6949152542,59.0,1.8888992157
2016-10-22,3.0,14,538.092715232,14.6556291391,151.0,1.88773089063
2016-03-26,1.0,4,798.214285714,4.66071428571,224.0,1.88771200999
2017-03-18,4.0,70,3213.36434109,10.7751937984,903.0,1.88641008622
2017-05-01,3.0,38,1418.66666667,8.66666666667,399.0,1.88561808316
2017-07-12,8.0,42,266.666666667,12.3333333333,75.0,1.88561808316
2017-08-09,22.0,1,2041.53304348,8.13652173913,575.0,1.88427499307
2016-07-22,4.0,17,11836.9121176,25.850929814,3334.0,1.88424084516
2017-08-19,8.0,6,954.200743494,16.0817843866,269.0,1.88340507057
2016-10-31,12.0,4,3426.41925466,50.1459627329,966.0,1.88335282461
2015-12-29,1.0,5,421.789915966,8.10084033613,119.0,1.88267179172
2017-06-01,22.0,22,525.776094276,6.24410774411,148.5,1.88164283525
2017-07-12,22.0,1,3138.34267484,13.567963903,886.5,1.88152854387
2016-10-01,12.0,4,5489.83505155,33.0103092784,1552.0,1.8807617746
2017-07-08,3.0,42,1576.23318386,3.85201793722,446.0,1.87993487141
2017-06-19,15.0,38,4102.55813953,14.4186046512,1161.0,1.87979834248
2017-07-30,22.0,20,1140.63157895,20.7368421053,323.0,1.87919320919
2017-07-21,22.0,6,21231.3284394,11.0806029106,6012.5,1.87914823185
2017-01-22,3.0,4,1719.68377823,6.40862422998,487.0,1.87914294012
2017-05-19,9.0,16,483.503649635,9.31386861314,137.0,1.87862282536
2016-11-10,1.0,4,5097.19723183,10.598615917,1445.0,1.87815657834
2016-08-27,3.0,17,2644.448,19.144,750.0,1.87774616673
2017-08-12,3.0,6,2685.83333333,14.1666666667,762.0,1.87742261107
2017-06-27,8.0,42,323.47826087,10.6956521739,92.0,1.87511814373
2017-05-12,30.0,2,1288.14713896,10.8446866485,367.0,1.87348277503
2016-12-03,3.0,63,220.984126984,19.873015873,63.0,1.8728813511
2017-07-18,3.0,17,3677.35333333,22.4066666667,1050.0,1.87142760208
2017-06-06,8.0,5,454.892307692,18.7076923077,130.0,1.87060728044
2017-07-05,9.0,6,902.505116279,5.88837209302,258.0,1.87031597492
2017-03-08,1.0,4,2016.16637782,5.35528596187,577.0,1.86928395165
2017-07-23,9.0,16,833.329140461,20.8846960168,238.5,1.86923581114
2017-07-12,9.0,22,408.581196581,14.0598290598,117.0,1.86872870672
2017-03-09,4.0,70,1274.05821918,11.2534246575,365.0,1.86830684404
2017-06-12,8.0,22,1248.60335196,9.16201117318,358.0,1.86754353636
2017-06-22,9.0,21,731.433165971,15.6983313468,209.75,1.8673956369
2017-06-29,1.0,6,2790.87890137,8.17353308365,801.0,1.86661279396
2016-05-29,3.0,17,2725.91826309,16.2860791826,783.0,1.86584487353
2016-09-07,3.0,17,3880.33542601,10.4807174888,1115.0,1.86550836458
2017-07-14,4.0,2,6272.69345898,8.91740576497,1804.0,1.86469911898
2017-05-03,9.0,22,559.510869565,20.3695652174,161.0,1.86419494483
2016-11-01,12.0,4,5675.97858017,43.7301101591,1634.0,1.86377871586
2017-08-10,3.0,14,1371.90886076,31.9848101266,395.0,1.86364883743
2016-08-31,3.0,6,1419.90220049,13.1491442543,409.0,1.86323469321
2017-06-04,22.0,6,13185.4670979,6.60872253651,3800.5,1.86263342131
2017-05-27,9.0,17,2033.73764906,15.7223168654,587.0,1.86135158577
2017-04-30,3.0,17,5854.80710059,21.5467455621,1690.0,1.86128528167
2017-05-01,9.0,21,5508.9943609,6.71240601504,1596.0,1.85788881602
2017-07-08,3.0,17,16654.7222165,6.91670115894,4832.0,1.85654394658
2017-02-05,4.0,6,1338.06169666,14.1947300771,389.0,1.85465557239
2016-09-07,1.0,17,901.114503817,16.5954198473,262.0,1.85455340586
2017-06-10,8.0,82,2462.38493724,10.0292887029,717.0,1.85318337339
2016-11-08,3.0,5,3256.8436019,34.2496050553,949.5,1.85204258015
2017-08-14,9.0,16,1652.42968345,13.6611312922,481.75,1.85204115139
2017-07-17,3.0,18,963.03202847,17.4341637011,281.0,1.85125909685
2017-07-07,22.0,5,80.4255319149,18.6382978723,23.5,1.84996298888
2017-07-23,9.0,50,77.0,19.6666666667,22.5,1.8499249234
2017-05-06,9.0,17,2008.65076661,21.7802385009,587.0,1.84983574325
2016-07-31,7.0,17,694.507389163,18.0492610837,203.0,1.84965366105
2017-01-17,3.0,2,14973.6809932,4.38047945205,4380.0,1.8489587958
2017-06-30,8.0,6,823.443983402,5.33195020747,241.0,1.8484534114
2017-06-05,22.0,20,1476.19855491,6.71329479769,432.5,1.84747824061
2017-02-26,22.0,2,748.2761959,6.03986332574,219.5,1.84634860478
2016-11-14,1.0,5,221.538461538,14.7692307692,65.0,1.84615384615
2017-06-03,7.0,16,1550.76923077,7.23076923077,455.0,1.84615384615
2017-06-08,14.0,38,19916.3858599,12.0629861444,5846.0,1.84576267883
2017-08-18,9.0,17,1310.01169591,30.2085769981,384.75,1.84522050601
2017-05-31,22.0,1,963.166077739,10.8233215548,283.0,1.84483432922
2017-07-25,9.0,16,451.879699248,18.3984962406,133.0,1.84325574017
2017-06-03,1.0,17,1236.57534247,20.1917808219,365.0,1.84061882273
2017-07-23,3.0,17,11636.5752547,17.10713246,3435.0,1.84055678358
2017-06-07,9.0,5,190.377224199,13.8790035587,56.2,1.84051489875
2017-07-19,9.0,17,4036.09274024,24.0956777172,1191.5,1.84049035144
2017-07-20,3.0,6,1141.45994065,26.7922848665,337.0,1.84041340074
2017-01-30,1.0,58,341.465346535,6.15841584158,101.0,1.83870743056
2017-05-07,8.0,6,1283.15789474,12.7894736842,380.0,1.83758844738
2017-03-07,3.0,30,4642.19345455,18.1978181818,1375.0,1.8374277385
2017-06-06,4.0,1,229.367647059,3.95588235294,68.0,1.83658749675
2017-03-01,1.0,30,2428.98820264,16.1443442054,720.5,1.83609737693
2017-04-30,3.0,6,1678.75702811,10.0220883534,498.0,1.83602779075
2017-04-05,8.0,9,391.034482759,7.20689655172,116.0,1.83602476027
2017-05-18,30.0,82,5691.76317348,5.98815867377,1689.0,1.8357290725
2017-06-28,4.0,2,4342.25601241,12.5880527541,1289.0,1.83540222526
2017-07-16,8.0,1,1094.22769231,19.7661538462,325.0,1.83489902661
2017-08-04,3.0,17,10073.2286096,24.8776737968,2992.0,1.83486260848
2017-08-01,22.0,6,10369.4550325,9.57824675325,3080.0,1.83485862654
2017-03-02,1.0,30,4631.69113372,15.4440406977,1376.0,1.83468106302
2016-07-23,3.0,17,4998.53665098,18.2098184264,1487.0,1.833436851
2017-05-19,9.0,21,1782.96983977,11.0075400566,530.5,1.83328212638
2017-08-11,3.0,6,2906.86242775,17.0497109827,865.0,1.83317609589
2017-05-05,9.0,77,168.0,12.2,50.0,1.83303027798
2017-06-05,8.0,16,949.752650177,7.34275618375,283.0,1.83194334839
2017-06-07,3.0,9,6427.64319249,5.19561815336,1917.0,1.83111164182
2017-05-22,1.0,17,5572.70114251,13.8033674083,1663.0,1.83057173304
2017-07-13,60.0,2,1702.11614173,9.79724409449,508.0,1.83047052045
2017-07-29,22.0,6,10694.4430182,10.1055103319,3194.0,1.82983373281
2017-07-11,22.0,20,485.337931034,14.4206896552,145.0,1.82952402145
2017-07-14,9.0,17,3005.59910913,16.6525612472,898.0,1.82947870346
2017-06-30,9.0,6,1053.54285714,6.29523809524,315.0,1.82881942763
2017-07-07,9.0,6,872.329501916,7.33716475096,261.0,1.82818451695
2016-10-19,3.0,2,7677.76715899,18.2719374457,2302.0,1.82626925966
2017-08-06,8.0,2,1976.28330523,15.4182124789,593.0,1.82556480448
2017-07-24,22.0,1,4192.0930925,11.8987693529,1259.5,1.82438449762
2017-08-16,3.0,17,1556.98076923,25.3397435897,468.0,1.82397422831
2017-08-11,9.0,5,47.3684210526,29.2105263158,14.25,1.82321137639
2017-08-06,22.0,6,5006.06011944,6.92833443928,1507.0,1.82260016095
2016-12-22,3.0,4,9210.66246398,5.30799711816,2776.0,1.82152737632
2016-11-02,4.0,17,10381.0111857,31.548098434,3129.0,1.82144913542
2016-10-26,1.0,9,1175.91549296,17.6901408451,355.0,1.82001044182
2016-06-28,1.0,16,747.610619469,15.1681415929,226.0,1.81879399344
2017-07-28,3.0,18,396.666666667,13.1666666667,120.0,1.81811868577
2017-06-13,9.0,17,3604.13608247,12.55395189,1091.25,1.81734952518
2017-08-07,8.0,18,1073.07692308,13.9230769231,325.0,1.81707874016
2017-04-13,22.0,16,385.914529915,16.8376068376,117.0,1.81615384414
2017-05-11,22.0,82,1015.69805195,10.262987013,308.0,1.81596281567
2017-05-03,22.0,1,817.119959677,9.32459677419,248.0,1.81516901337
2016-09-19,7.0,2,284.393063584,21.1560693642,86.5,1.81322394698
2017-04-27,4.0,6,912.348920863,7.15467625899,278.0,1.81158236097
2017-08-07,7.0,17,1145.35816619,23.1977077364,349.0,1.81158178298
2017-07-03,4.0,22,606.994594595,7.19459459459,185.0,1.81136740135
2017-04-18,8.0,17,1055.90062112,15.7763975155,322.0,1.81085462573
2016-06-28,3.0,17,1117.37243402,12.8504398827,341.0,1.81018010317
2017-07-18,63.0,22,1248.2992126,11.2440944882,381.0,1.81007621002
2017-08-17,8.0,2,1755.86380597,16.0764925373,536.0,1.80993516725
2017-07-23,9.0,5,85.3448275862,31.3793103448,26.1,1.80829111753
2017-07-16,22.0,1,7144.58336906,10.4942272519,2187.0,1.80744072134
2017-07-19,3.0,6,1169.22067039,25.4720670391,358.0,1.80720212656
2017-07-04,22.0,1,1779.75733945,8.62889908257,545.0,1.80709983043
2017-06-23,9.0,16,617.142857143,7.14285714286,189.0,1.80701580581
2017-06-05,8.0,2,228.571428571,14.8571428571,70.0,1.80701580581
2017-01-08,4.0,30,411.428571429,13.1428571429,126.0,1.80701580581
2017-08-16,3.0,20,114.285714286,5.14285714286,35.0,1.80701580581
2017-08-17,3.0,20,365.714285714,5.14285714286,112.0,1.80701580581
2017-08-17,4.0,22,7140.12962963,11.0781893004,2187.0,1.80687727876
2017-02-21,1.0,10,824.306324111,5.47233201581,253.0,1.80502846606
2017-01-28,3.0,2,6790.3117506,5.24940047962,2085.0,1.80464518532
2017-05-07,22.0,9,517.58490566,11.0943396226,159.0,1.80423140949
2017-06-25,4.0,6,3409.50905624,3.87750238322,1049.0,1.80284412954
2017-05-08,15.0,37,2477.63040629,10.8676277851,763.0,1.80200500182
2017-04-14,4.0,1,307.789473684,27.7894736842,95.0,1.79996922104
2017-08-05,9.0,1,111.666666667,7.66666666667,34.5,1.79908726188
2017-06-09,8.0,22,592.076502732,5.4043715847,183.0,1.79871919023
2017-05-11,8.0,6,747.931034483,9.98275862069,232.0,1.79550568528
2017-04-28,1.0,17,2550.96847415,22.6986128625,793.0,1.79356017492
2017-05-27,4.0,2,1760.72080292,7.25729927007,548.0,1.79248268218
2017-08-10,9.0,17,2206.85056221,21.3235400798,689.25,1.78936144508
2017-06-25,1.0,6,1840.32,7.92,575.0,1.78900992779
2017-06-05,7.0,16,1174.41416894,8.6757493188,367.0,1.78886517308
2017-08-19,12.0,2,7788.1227422,19.7114121511,2436.0,1.78804214765
2016-12-16,3.0,2,11796.7280607,6.25243770314,3692.0,1.78751600018
2016-10-17,3.0,17,1813.87697715,29.7152899824,569.0,1.78545036343
2017-06-16,8.0,2,650.039215686,13.0980392157,204.0,1.785067714
2016-08-04,3.0,2,694.458715596,21.4862385321,218.0,1.78482224283
2017-04-28,4.0,6,738.714439655,10.6918103448,232.0,1.78440857542
2017-07-18,22.0,6,21203.0557131,11.3378223872,6669.0,1.783071952
2017-07-31,9.0,16,691.24137931,19.0344827586,217.5,1.78272860643
2016-09-01,4.0,17,3540.4293381,21.0822898032,1118.0,1.77953716976
2016-07-02,3.0,17,1510.13312369,14.6750524109,477.0,1.77929692124
2017-06-25,9.0,6,793.529880478,5.43027888446,251.0,1.77805332524
2016-10-28,3.0,5,3606.98159509,34.5153374233,1141.0,1.7779892914
2017-05-07,8.0,22,1310.90120482,11.6891566265,415.0,1.777300786
2017-07-08,60.0,17,1660.8365019,8.74144486692,526.0,1.77693101833
2017-03-02,4.0,6,2272.49861111,9.12361111111,720.0,1.77658325754
2017-06-25,1.0,82,700.540540541,10.9189189189,222.0,1.7763974838
2017-06-05,9.0,21,638.832098765,10.2691358025,202.5,1.77615495204
2016-11-08,4.0,2,4398.62106017,14.0164756447,1396.0,1.77507033239
2017-06-27,22.0,20,601.465968586,7.88481675393,191.0,1.7745524745
2016-10-02,3.0,2,2129.40324963,19.8434268833,677.0,1.77351400324
2017-01-20,3.0,2,6062.88199482,6.71994818653,1930.0,1.77239657939
2017-05-20,8.0,17,1369.07110092,17.0665137615,436.0,1.77202464215
2017-07-13,8.0,18,301.40625,15.71875,96.0,1.77190531279
2017-07-04,4.0,2,5498.10724472,9.76611523103,1753.0,1.77098810968
2016-10-26,1.0,5,587.834666667,31.5146666667,187.5,1.77062650557
2017-08-11,8.0,16,1581.75445545,18.5702970297,505.0,1.76979858755
2016-07-16,3.0,17,2943.5106383,17.2659574468,940.0,1.76957460879
2017-07-14,4.0,6,4185.15931189,4.72400897532,1337.0,1.76925443773
2016-11-16,3.0,2,14316.3737164,5.4909329255,4577.0,1.76858548815
2017-05-10,3.0,21,16158.818692,10.449496904,5168.0,1.76824953082
2017-04-08,3.0,17,3373.96666667,20.1611111111,1080.0,1.76749631114
2016-11-15,3.0,4,6878.48798186,9.73786848073,2205.0,1.76620941097
2016-11-15,3.0,3,3815.72666462,7.44587418301,1224.0,1.76562276424
2017-06-30,9.0,16,903.917241379,8.54482758621,290.0,1.76549030152
2017-06-27,9.0,16,716.460869565,6.81304347826,230.0,1.76494964772
2017-05-07,14.0,38,39310.5869279,11.368582628,12641.0,1.76345364628
2017-02-11,4.0,6,988.018867925,12.3018867925,318.0,1.76266206974
2017-07-31,3.0,2,14906.9902063,18.0677224422,4799.0,1.76246137525
2016-03-12,1.0,18,1473.68421053,9.94736842105,475.0,1.76138952955
2017-05-05,3.0,21,12298.2571861,6.23751891074,3966.0,1.76094353534
2017-04-19,3.0,9,4739.73220118,6.42325277596,1531.0,1.75950014448
2017-07-26,8.0,17,2792.68950276,18.7889502762,905.0,1.75665726721
2017-06-03,22.0,6,7434.6894426,8.21663903854,2413.0,1.75530566768
2017-08-05,9.0,6,458.791946309,8.73825503356,149.0,1.75474801019
2017-08-01,3.0,6,4852.83967047,15.118504436,1578.0,1.75365626929
2017-03-25,4.0,70,2173.05551627,11.3330975955,707.0,1.75317675546
2015-12-31,1.0,2,389.763779528,9.32283464567,127.0,1.75185791034
2016-12-15,3.0,10,4609.30851064,9.69414893617,1504.0,1.75062840363
2017-04-23,12.0,6,957.993610224,8.38338658147,313.0,1.74948062601
2017-03-03,1.0,30,2758.27343317,13.7082640044,901.5,1.74918519441
2017-03-11,22.0,8,2771.55377827,6.73028130171,906.5,1.74854877287
2016-06-19,3.0,17,4833.71175727,10.5701643489,1582.0,1.74798271978
2017-06-24,7.0,2,902.123519459,5.910321489,295.5,1.74724682579
2016-10-14,3.0,2,5691.92287092,13.0064274237,1867.0,1.74605268661
2017-07-02,22.0,50,181.285714286,14.1428571429,59.5,1.74551388636
2016-09-15,4.0,14,11348.3838519,20.2905042918,3728.0,1.74473332658
2017-07-05,22.0,7,428.936170213,5.97872340426,141.0,1.7441618325
2016-11-09,1.0,3,857.872340426,9.97872340426,282.0,1.7441618325
2017-05-29,3.0,21,30707.0342817,8.7969771355,10103.0,1.74338682815
2017-04-28,22.0,20,716.046610169,13.436440678,236.0,1.74186561072
